"Date (UTC)","Timestamp (UTC)","Luís Marques Mendes (PSD)","António José Seguro (IND)","Henrique Gouveia e Melo (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Rui Moreira (IND)","Paulo Portas (CDS)","Catarina Martins (BE)","Tim Vieira (IND)","Joana Amaral Dias (ADN)","André Pestana (IND)","Orlando Cruz (IND)","Aristides Teixeira (IND)","Manuela Magno (IND)","Pedro Tinoco de Faria (IND)","Vitorino Silva (IND)","Ângela Maryah (IND)","António Filipe (PCP)","Raul Perestrello (IND)","José Cardoso (PLS)","Pedro Passos Coelho (PSD)","Jorge Pinto"
"10-26-2025 11:00","1761476404","0.23","0.155","0.525","0.011","0.0915","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.002","0.002","0.0015","0.002","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 12:00","1761480004","0.235","0.15","0.53","0.011","0.078","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.002","0.002","0.0015","0.002","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 13:00","1761483604","0.235","0.15","0.53","0.011","0.0775","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.002","0.002","0.0015","0.002","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 14:00","1761487204","0.235","0.15","0.53","0.011","0.0775","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 15:00","1761490804","0.235","0.15","0.53","0.011","0.0775","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 16:00","1761494404","0.23","0.155","0.53","0.0115","0.078","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 17:00","1761498004","0.23","0.155","0.525","0.0115","0.09","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 18:00","1761501604","0.235","0.15","0.525","0.0115","0.0805","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 19:00","1761505204","0.235","0.15","0.525","0.0115","0.08","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 20:00","1761508803","0.235","0.15","0.525","0.0115","0.0805","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 21:00","1761512404","0.235","0.15","0.525","0.011","0.08","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 22:00","1761516004","0.235","0.15","0.53","0.0115","0.08","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-26-2025 23:00","1761519603","0.23","0.145","0.53","0.011","0.083","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 00:00","1761523204","0.23","0.145","0.53","0.0115","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 01:00","1761526804","0.23","0.145","0.53","0.0115","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 02:00","1761530404","0.23","0.145","0.53","0.011","0.0835","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 03:00","1761534004","0.23","0.145","0.53","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 04:00","1761537604","0.23","0.145","0.53","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 05:00","1761541204","0.23","0.145","0.53","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 06:00","1761544803","0.23","0.145","0.53","0.01","0.086","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 07:00","1761548404","0.23","0.145","0.53","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 08:00","1761552003","0.23","0.145","0.53","0.0105","0.086","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 09:00","1761555604","0.23","0.145","0.53","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 10:00","1761559203","0.23","0.145","0.53","0.011","0.0845","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 11:00","1761562803","0.23","0.145","0.53","0.01","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 12:00","1761566404","0.225","0.145","0.535","0.01","0.085","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 13:00","1761570004","0.225","0.145","0.535","0.01","0.083","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 14:00","1761573604","0.225","0.14","0.53","0.009","0.085","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 15:00","1761577204","0.225","0.14","0.53","0.01","0.086","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 16:00","1761580804","0.225","0.14","0.53","0.0105","0.086","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 17:00","1761584403","0.23","0.165","0.525","0.008","0.083","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 18:00","1761588003","0.23","0.135","0.515","0.01","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 19:00","1761591604","0.23","0.14","0.52","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 20:00","1761595204","0.23","0.14","0.515","0.0105","0.084","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 21:00","1761598804","0.23","0.14","0.515","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 22:00","1761602404","0.23","0.14","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-27-2025 23:00","1761606004","0.23","0.14","0.515","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 00:00","1761609604","0.23","0.14","0.515","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 01:00","1761613204","0.23","0.14","0.515","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 02:00","1761616804","0.23","0.14","0.515","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 03:00","1761620405","0.23","0.14","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 04:00","1761624005","0.23","0.14","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 05:00","1761627604","0.23","0.14","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 06:00","1761631204","0.23","0.14","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 07:00","1761634804","0.23","0.145","0.52","0.0105","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 08:00","1761638404","0.23","0.145","0.505","0.012","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 09:00","1761642004","0.23","0.145","0.505","0.012","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 10:00","1761645604","0.23","0.155","0.52","0.0125","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 11:00","1761649205","0.23","0.15","0.525","0.013","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 12:00","1761652805","0.23","0.125","0.525","0.013","0.0825","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 13:00","1761656404","0.23","0.12","0.525","0.012","0.0825","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 14:00","1761660004","0.23","0.12","0.525","0.012","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 15:00","1761663604","0.235","0.115","0.535","0.012","0.0825","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 16:00","1761667204","0.235","0.115","0.535","0.0115","0.082","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 17:00","1761670804","0.245","0.105","0.545","0.012","0.083","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 18:00","1761674404","0.24","0.1","0.54","0.0115","0.0825","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 19:00","1761678004","0.245","0.1","0.555","0.0115","0.0825","0.0025","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 20:00","1761681605","0.245","0.1","0.545","0.0125","0.0815","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 21:00","1761685204","0.245","0.1","0.54","0.0125","0.0815","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 22:00","1761688804","0.245","0.09","0.545","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-28-2025 23:00","1761692404","0.245","0.095","0.545","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 00:00","1761696004","0.245","0.095","0.565","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 01:00","1761699605","0.245","0.095","0.555","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 02:00","1761703204","0.245","0.105","0.55","0.0125","0.0825","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 03:00","1761706804","0.245","0.105","0.55","0.0125","0.0825","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 04:00","1761710404","0.245","0.105","0.55","0.0125","0.0825","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 05:00","1761714004","0.245","0.105","0.555","0.0125","0.083","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 06:00","1761717604","0.245","0.105","0.555","0.0125","0.083","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 07:00","1761721204","0.245","0.105","0.555","0.0125","0.083","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 08:00","1761724805","0.245","0.095","0.555","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 09:00","1761728404","0.255","0.095","0.55","0.0125","0.082","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 14:00","1761746404","0.245","0.095","0.555","0.013","0.0805","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 15:00","1761750004","0.25","0.095","0.555","0.013","0.0805","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 16:00","1761753604","0.25","0.105","0.56","0.013","0.0805","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 17:00","1761757204","0.25","0.105","0.555","0.013","0.0805","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 18:00","1761760805","0.25","0.11","0.56","0.013","0.076","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 19:00","1761764404","0.25","0.105","0.55","0.01","0.075","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 20:00","1761768004","0.25","0.105","0.56","0.0095","0.075","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 21:00","1761771604","0.25","0.105","0.56","0.0095","0.076","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 22:00","1761775204","0.25","0.105","0.555","0.01","0.076","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-29-2025 23:00","1761778804","0.25","0.105","0.555","0.01","0.0775","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 00:00","1761782404","0.25","0.105","0.565","0.01","0.078","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 01:00","1761786004","0.25","0.105","0.555","0.01","0.078","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 02:00","1761789604","0.25","0.105","0.555","0.01","0.0785","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 03:00","1761793204","0.25","0.105","0.555","0.01","0.0785","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 04:00","1761796804","0.25","0.105","0.555","0.01","0.0785","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 05:00","1761800404","0.25","0.105","0.56","0.01","0.078","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 06:00","1761804004","0.25","0.105","0.56","0.01","0.078","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 07:00","1761807604","0.25","0.105","0.56","0.01","0.0785","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 08:00","1761811205","0.25","0.105","0.56","0.01","0.0785","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"10-30-2025 09:00","1761814804","0.25","0.105","0.56","0.01","0.0775","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
